id,employee_id,Nome Dependentes,Possui Dependente?,CPF Dependente,Parentesco Dependente,Dt. Nascimento Dependentes,Criado_em,Upload_em
a0104b32-93e0-4366-90b2-ace8e9599403,bd9d034d-7837-4249-85e7-723f72e2ba30,,False,,,,01-30-2023,01-30-2023
ac1c9451-f5f0-4687-9f7e-ce3b4a0fb9a3,4c1272c9-140c-417b-8fa5-5f9409a24f43,,False,,,,01-30-2023,01-30-2023
0342a698-874d-4c04-8494-b130192427d7,fc2c69d8-3951-4899-90b2-25f08d9e21be,,False,,,,01-30-2023,01-30-2023
0ed4f273-d248-48a5-8aad-687758bb291f,62f35818-7a17-453c-a601-9726b2054310,,False,,,,01-30-2023,01-30-2023
7fedf95c-cfd9-4a93-bb09-4c43812be8f3,08f375bf-675c-482b-8baa-a50beaae206b,,False,,,,01-30-2023,01-30-2023
3e99df8b-b416-4862-bb70-45195a1c5f77,e528c7d1-1ec2-4956-bc37-2f3280b207f0,,False,,,,01-30-2023,01-30-2023
5207df60-cf26-4dda-ac41-c5f856d3a202,59e638ee-3d80-48c3-bb52-aa8d8d0f0b13,,False,,,,01-30-2023,01-30-2023
ea75a8ff-62ed-43fa-aae9-b3d7a7c6d9ec,2b10f6d1-8c98-4418-ad8e-18dd4bf24758,,False,,,,01-30-2023,01-30-2023
c551fb5a-16ce-487d-b4af-8f83e4233380,2b10f6d1-8c98-4418-ad8e-18dd4bf24758,,False,,,,01-30-2023,01-30-2023
971d9f6c-c925-42d8-9baa-b3284809deec,c69395dd-b693-4585-8158-0c070d2a1d3a,,False,,,,01-30-2023,01-30-2023
16828c59-d7c5-439b-8de3-c6260795c769,7f4a0638-29d1-44c4-845d-426d63edce05,,False,,,,01-30-2023,01-30-2023
3abc2c62-bec9-49dd-a154-461975c4f2f1,05d891db-7e1e-4627-9bca-3974d3dec4d3,,False,,,,01-30-2023,01-30-2023
3f008dfa-92d5-418b-91ae-0ee544592b31,23780a7d-a6ea-4220-8867-15809a5ce6f1,,False,,,,01-30-2023,01-30-2023
74310944-a045-4314-a99a-f804afe3f80e,c881b242-ff2c-4e47-b497-3c2777577240,,False,,,,01-30-2023,01-30-2023
5a8c048e-2bea-4fa5-b024-0c167f2bc78c,2500fbf5-00f4-4c82-b7c8-b7134d985be4,,False,,,,01-30-2023,01-30-2023
f16658b3-6a09-45b6-9cec-b73536399971,4db83402-462e-4d4d-9952-dc62519b0df4,,False,,,,01-30-2023,01-30-2023
07c010b7-b55b-490d-b1cc-aecccdd40207,4ac2c964-9996-445a-be5c-f9947fda5525,,False,,,,01-30-2023,01-30-2023
9105b0ad-74bc-49c8-971a-877ebcea3490,ee4df89f-f94a-4f51-9966-2733c49fcade,,False,,,,01-30-2023,01-30-2023
087e24dc-1980-490b-bf3b-9a743c706d19,794b9412-3007-44ab-a978-4caa8b0b7a11,,False,,,,01-30-2023,01-30-2023
68c29b2a-c491-4404-9e59-9ae291fd5fc1,5fe5700a-8134-4eda-8055-13f72ece1288,,False,,,,01-30-2023,01-30-2023
101f7637-56a4-4177-b872-ca8e1e03f244,1a3a6f60-6b60-494f-a062-2a1a06041554,,False,,,,01-30-2023,01-30-2023
c8612c52-4d6e-4614-b124-6a4ca92ed23a,f2a88040-d18d-4302-a262-b0acb6d3ed70,,False,,,,01-30-2023,01-30-2023
8191e831-e7fd-4eba-bb80-3c0077a0fdbe,aa7c5a98-10f7-4925-a063-592393d2ec88,,False,,,,01-30-2023,01-30-2023
3e6d9d08-521d-4cf7-8338-45dced61b4ca,d625650e-5c7a-42fb-9ddb-97ad4b51b94d,,False,,,,01-30-2023,01-30-2023
273e74d6-2ccd-46f5-a453-aadb4a87fbe4,403d6979-4195-47bc-95c4-2e8748b0bacb,,False,,,,01-30-2023,01-30-2023
85d15823-571c-4d48-8c7e-ca4e10da3ecb,92d62ac3-5977-4e98-884a-1ef6824738b4,,False,,,,01-30-2023,01-30-2023
95959b0c-e21a-4ce7-80d5-84ba0133182c,7ad54ef7-d4e6-4404-b52e-77658fdeb778,,False,,,,01-30-2023,01-30-2023
858ab494-ebe2-4343-ac9f-354227a4ea62,e5ea9078-34f0-4c03-9ca1-d41c5196d6b0,,False,,,,01-30-2023,01-30-2023
0740d0c3-ac61-4e76-9f1b-5e13122797c3,e5ea9078-34f0-4c03-9ca1-d41c5196d6b0,,False,,,,01-30-2023,01-30-2023
a855e8f1-7d49-440f-96f3-30bb4a8c0f60,609c3401-e32e-4f1d-abb3-debc8304b568,,False,,,,01-30-2023,01-30-2023
d09567d2-487c-4875-9222-55659bb2f732,298f7cf8-3491-4340-8dd0-b6f3f86d3013,,False,,,,01-30-2023,01-30-2023
9f4005db-900a-480b-b93a-a823a3662e1e,f0c4dd20-08a8-4ebc-a137-3b0ba1266580,,False,,,,01-30-2023,01-30-2023
b80036fc-9989-43c9-bb41-d83fd54a2e70,b6a8ed2e-41a6-4061-b3df-3293a9ff9388,,False,,,,01-30-2023,01-30-2023
a94e902e-28a3-4acd-9a7d-2430d5db118d,bddf3dc2-c2a5-4af3-b968-f62c607f84b4,,False,,,,01-30-2023,01-30-2023
0b7eb1f9-622a-4380-bb9d-3a3955730a47,d644b9a7-d3c7-4a0e-882a-c06df1c1f4be,,False,,,,01-30-2023,01-30-2023
00ac1497-e1fa-48cd-864e-9eecffaea0b8,8c796df4-e522-4d2b-8b76-274ce359231d,,False,,,,01-30-2023,01-30-2023
7d4ab783-4076-4d61-a481-c0f9b6f515f1,df27b2e5-484c-42f8-a5d1-69be49d6ea8b,,False,,,,01-30-2023,01-30-2023
36be2822-e3ea-4550-a9e9-acb5efe25c4f,1db2ddba-5970-4899-9b7e-cf7e4ae8c417,,False,,,,01-30-2023,01-30-2023
5e8cf969-334f-4c6a-ac90-df06b3743be8,0ba7cdff-e2dd-481f-95ba-604f3a1e9350,,False,,,,01-30-2023,01-30-2023
44000e91-fd46-48e0-bdc0-7038b915736f,ce8e5e2e-39a8-40aa-a5bd-34829c946af9,,False,,,,01-30-2023,01-30-2023
fd2a5cda-ef1b-493f-a34a-ec4e1fe39269,ce8e5e2e-39a8-40aa-a5bd-34829c946af9,,False,,,,01-30-2023,01-30-2023
6a0978b2-bcff-4db4-8ab2-43d79a0fd488,cd2041d4-544e-4fd0-a614-93c1667485e2,,False,,,,01-30-2023,01-30-2023
a8b23008-df0c-4f9e-9dea-e2cdcd0e1b66,6eb88ea9-d2b6-4157-bbce-5d8718bb3fe4,,False,,,,01-30-2023,01-30-2023
e29abfb3-01ef-428c-a5a9-b023016b4578,0b1aea71-07c5-4842-bad8-672fffa015ea,,False,,,,01-30-2023,01-30-2023
537b5e0d-b41f-427d-96ef-6b68b5c448e1,3a24a0e5-23fb-4b1e-a879-ef5f9f3b06fc,,False,,,,01-30-2023,01-30-2023
5345b125-e882-4452-b447-5fb67f0d8533,4b5bde7e-7c32-4cd9-a472-2f5a21280a89,,False,,,,01-30-2023,01-30-2023
dda1bb78-cc2b-474f-a8e5-9ad0d44c43ac,c30ff7f1-1535-4ce9-aaa0-02313f1daafb,,False,,,,01-30-2023,01-30-2023
9875b401-7220-4891-bab8-370d6f3d50c4,a9603c78-cd64-4bb5-baad-0610920f4de1,,False,,,,01-30-2023,01-30-2023
efda1d95-865d-461e-89f2-d70b1c45483c,beaa06aa-a551-4afa-adc9-e4ae011095c8,,False,,,,01-30-2023,01-30-2023
7264062c-8316-4b9f-b8a5-0e42888feaf2,6c99ce28-835f-45b9-ad1e-235a706c265b,,False,,,,01-30-2023,01-30-2023
015323c0-1592-47d8-870b-06e234de55dc,0d9f8983-d53f-4407-a468-e4247b709dc9,,False,,,,01-30-2023,01-30-2023
76fc4174-62ea-4f0a-a254-dce464f9c823,298f0d75-e789-4973-94ea-656b0a631b26,,False,,,,01-30-2023,01-30-2023
5eac51f1-2e7f-45c5-814b-bcf1d3a60acb,bc3d25bf-fbcd-434d-b0d3-6d92398a1257,,False,,,,01-30-2023,01-30-2023
bbfc7b58-d994-43ce-b327-2dadc0a8c413,c30150e8-71dd-4afb-a189-33772c0fdb98,,False,,,,01-30-2023,01-30-2023
dee05ee4-bc93-4f95-998c-a8f541a39757,9485b712-0109-4939-8c18-324fb5074da9,,False,,,,01-30-2023,01-30-2023
e2c42ae0-a099-4c9b-9b58-e0357c990ecf,52d44c56-47a8-48f6-a941-4440431dc5e5,,False,,,,01-30-2023,01-30-2023
4eb745d6-d118-46f0-9aed-5607d584dd54,545f501e-925c-4fbb-a616-de1462b020c9,,False,,,,01-30-2023,01-30-2023
e9fd6ff2-e31e-450b-930f-ac135794928c,a647eda5-0552-4826-a01f-4db40ea2a48c,,False,,,,01-30-2023,01-30-2023
dc762dd0-76f3-4bbf-bbb2-e3c7c13ff65c,464cde00-8b89-4199-ab58-456218a26c63,,False,,,,01-30-2023,01-30-2023
30c64d77-b8b6-4d03-9b09-0537492bca6c,3a0d07b5-02e0-43c0-b28a-0ca61cb6ed49,,False,,,,01-30-2023,01-30-2023
59aee264-5d70-430a-9b61-24016daa7789,d07ae881-be3c-4b60-9b5f-e1cf8f6692fd,,False,,,,01-30-2023,01-30-2023
33cf5a7f-c7d3-46d1-bb0a-3febef3d7917,c00377e3-ac76-4155-bc76-3a24811c174f,,False,,,,01-30-2023,01-30-2023
d12b6b66-c52f-43b8-a034-58f7cbdf84a6,c00377e3-ac76-4155-bc76-3a24811c174f,,False,,,,01-30-2023,01-30-2023
1e920abc-25d1-4a82-9be7-793ba1a1240c,4ad9e919-9dbd-4010-a5ff-d499eca3f63a,,False,,,,01-30-2023,01-30-2023
487ac0c6-88ef-4441-bc14-67efac4f75f4,b1b048cd-12d8-4022-8e56-ed1316c2734f,,False,,,,01-30-2023,01-30-2023
3af2bf2d-3406-4c30-b621-1fab0ee46505,ec085b6c-7741-44b6-ab74-b4eda3d5a0f9,,False,,,,01-30-2023,01-30-2023
88cd768b-1aa2-4bd6-9bee-8324e9294854,422814e0-dbf5-4d74-83bf-a71857493399,,False,,,,01-30-2023,01-30-2023
92ff021c-76e9-4417-ba65-29f271c9e43f,9cfa11ae-777a-4037-a508-2da1d17db602,,False,,,,01-30-2023,01-30-2023
13a20f1d-5e9d-42ec-b19f-4b0a3d213e66,dbed4a1e-91c3-4ac4-8358-4ffb06d16205,,False,,,,01-30-2023,01-30-2023
eb390a6a-fce2-4c0b-8a15-c01069b31b39,4e544fc7-3e2b-45c9-9da9-1607fdcc8f5a,,False,,,,01-30-2023,01-30-2023
f2082cc6-4386-4fd9-842d-dee2f9d79f74,243df33d-8acd-408b-a2b5-52cd3367784a,,False,,,,01-30-2023,01-30-2023
ed69c48c-61f3-4d95-acb9-5047f16ea662,da40e9e0-2c41-4794-9515-1d3305bc930d,,False,,,,01-30-2023,01-30-2023
a5dbf55d-e333-4196-b059-0f76bbf4859f,d32d3f70-a0f8-466f-b722-b2a4f5901f4f,,False,,,,01-30-2023,01-30-2023
4e10047c-7db1-40be-bc71-71f7d749df14,abd58c6c-2de1-4360-a2c5-3c40893ec1bd,,False,,,,01-30-2023,01-30-2023
22142c7d-9d50-4f6e-bbf5-01124d384954,acb97988-4b69-431d-845d-2a8d6c5fd971,,False,,,,01-30-2023,01-30-2023
4bca57fe-04c1-4f41-9b06-03fd5197fb5e,64fcb4ea-8f62-4f86-b915-918c2f63cd0d,,False,,,,01-30-2023,01-30-2023
0140db39-ba3d-4ae1-b452-8a499ce73fa7,a7a4dd75-3291-42cf-9cd8-f2596b71e346,,False,,,,01-30-2023,01-30-2023
fcf8d5f8-1e68-4fae-b6b8-935486d4a44f,3c35393c-9a82-4dee-a129-c0bc95050517,,False,,,,01-30-2023,01-30-2023
dfa7fa66-9872-45df-a48e-96917d2c7b2c,10c97565-6fb7-4ab7-b68a-dd0c84ff9713,,False,,,,01-30-2023,01-30-2023
aa4185fe-7fda-43ab-a54b-c800aa939a62,49a652bf-e950-4cee-8cee-7b166b16d178,,False,,,,01-30-2023,01-30-2023
5f7e7b1c-6e2f-4ef9-92f8-3b3666e869ab,8438189b-5c81-4c02-a0d7-99302e4a29ec,,False,,,,01-30-2023,01-30-2023
ee6cfd8a-f42c-4f02-b28a-3cedf70061d4,75cad5ae-05a8-4f79-a698-cb590dcb1476,,False,,,,01-30-2023,01-30-2023
31755bc8-c2c9-4f8d-a776-8fac08fe51b7,e53c47d9-e052-483c-9f76-ba1438648fa4,,False,,,,01-30-2023,01-30-2023
8f925e8d-f230-4001-b041-4cf8d20a8193,778e0a41-fe9c-411c-8439-7c46a09ef358,,False,,,,01-30-2023,01-30-2023
bd3ee1df-af72-4134-b7a2-9ed82b75126c,735b8650-02fd-459c-8f96-31acd5e84909,,False,,,,01-30-2023,01-30-2023
aa269dc5-7dd6-44e7-a65e-aa6f768bf223,5cb81843-4ea2-4d53-bcc5-5b2317952cd6,,False,,,,01-30-2023,01-30-2023
0f52e743-9a7d-4f4d-b48f-da8094d7209e,418f6e7a-d4f1-452d-960e-dc0b3c6b4738,,False,,,,01-30-2023,01-30-2023
8d949b64-ce4c-476d-a4b8-fd3d29881da6,e92f36d8-9977-48d6-94f5-7d486e8432c0,,False,,,,01-30-2023,01-30-2023
f6d9cc68-993f-47ac-825d-ac447b54aa00,56a88bf0-4398-4fd3-b89d-31f0e2d19622,,False,,,,01-30-2023,01-30-2023
c162f6bd-82ef-4840-be78-0ac7df4f19e0,d4c101ab-b377-4659-99cb-cf4669f8f198,,False,,,,01-30-2023,01-30-2023
069aadcf-c914-4b9d-b0c3-c7db7381f20a,9a2ee372-a3db-4a6d-a36d-504d87a09745,,False,,,,01-30-2023,01-30-2023
2accf994-017d-4c42-8c51-3deab683907e,b15c2842-d39b-4ab3-99ca-bc64b812ccb7,,False,,,,01-30-2023,01-30-2023
9d66de65-312b-45b0-9476-8744fd65fc89,a8be83ba-262c-4831-b7b5-26ec4543ec3b,,False,,,,01-30-2023,01-30-2023
82b31e53-1bbc-4ec4-8032-a3fdece778c1,1273647e-54d8-43a9-8d89-bbd5d7155fee,,False,,,,01-30-2023,01-30-2023
36d01c39-dd6b-4ed5-82ee-a63ce3a615b6,d2e77344-bc5d-41d7-9e23-78c0d9cab22e,,False,,,,01-30-2023,01-30-2023
44da7512-1840-43e0-95aa-57d427603501,c04d6bd8-529b-4dac-80d9-b4aa3f3dc4bc,,False,,,,01-30-2023,01-30-2023
1876678b-6316-43bc-acb4-0689f01da6b8,0348e53a-2917-4661-a3c7-966d28e81fee,,False,,,,01-30-2023,01-30-2023
35fdac49-acfd-4b11-8604-7d4252607785,78a1b4bb-8ddb-40db-8c21-a5c89ccacb1c,,False,,,,01-30-2023,01-30-2023
bf95315c-b09f-429d-9de4-d8d2b2d214a8,3b641f87-003d-4d1b-8042-145df6f53715,,False,,,,01-30-2023,01-30-2023
5a8222e5-2295-402b-a6a1-2cace6fb6361,3b641f87-003d-4d1b-8042-145df6f53715,,False,,,,01-30-2023,01-30-2023
4bf77250-ae07-49de-b235-0a315a749d39,64f4dd9f-d66f-4bac-9197-35c299eb884e,,False,,,,01-30-2023,01-30-2023
7a8dd3bf-3650-4294-8e79-e3198a36c5ee,60fef6e2-adf5-49ea-8086-e25a95febe62,,False,,,,01-30-2023,01-30-2023
1e947e1c-974d-49db-93b6-789ecba09807,4a460ceb-c389-4abe-921d-7e73880b9e63,,False,,,,01-30-2023,01-30-2023
6f25ff72-dfc3-48ed-88fa-dae1d30c3683,330e959c-c1a1-4ee9-8d14-0194e6c5739b,,False,,,,01-30-2023,01-30-2023
72e037eb-a3f7-43d5-83b8-187bd4be1ffa,866e8e43-ba8e-4e99-aaea-be419370f3c5,,False,,,,01-30-2023,01-30-2023
5629ca60-d461-4626-ad77-24ee031c4f9c,b3d004ee-f358-4c76-b296-a62678a4b27c,,False,,,,01-30-2023,01-30-2023
e0c32c2f-9ce0-4b59-9cb2-6462a1560e9f,f80e251f-7d43-4576-977b-d8ee0c7df90c,,False,,,,01-30-2023,01-30-2023
c307dc49-8694-484a-ab39-269f42d700a8,43918026-1d53-45a2-9281-1545ad900867,,False,,,,01-30-2023,01-30-2023
e47041cc-f4ee-4aa5-b330-f8d4a77bb2dc,874f6484-8024-476e-b982-17b8d759a32d,,False,,,,01-30-2023,01-30-2023
46a50bbf-7f55-418e-bab5-639acdc5485d,6208a5cd-63d9-4522-b4ba-25ba7c64e219,,False,,,,01-30-2023,01-30-2023
def01d32-538c-470b-af8d-9d99a5715aea,10cb47a1-83b1-4058-84e4-241a96b1c976,,False,,,,01-30-2023,01-30-2023
79c7f6f7-ef6b-4024-a809-18a58b08cd68,da7f40e5-bc7d-4fc3-adbb-b74544cf8395,,False,,,,01-30-2023,01-30-2023
96ebc391-1b20-40c2-a231-8cb27ff996f8,9793691e-aecb-4a37-a402-b78665a0e5ce,,False,,,,01-30-2023,01-30-2023
a3275268-b76b-41d9-b102-d0d260830004,82a8c098-2446-4fba-b205-b6609b673e4a,,False,,,,01-30-2023,01-30-2023
3055d22b-612d-4d4d-8f80-69e2998f236e,161b0870-900c-4e7d-b24d-83541ea1604c,,False,,,,01-30-2023,01-30-2023
c9c570fd-acb0-4984-a5c3-071995c07d00,1c5548ac-1739-4e3d-871e-bc561888d08d,,False,,,,01-30-2023,01-30-2023
1b73f7f9-ec6c-4a24-8af7-23f6351a7870,f9a61016-9ae9-42d1-abce-de026a55f831,,False,,,,01-30-2023,01-30-2023
b4ebd7c7-e970-478d-b392-16c0644b6d11,6fd188bc-deba-475e-b56d-38aff631a425,,False,,,,01-30-2023,01-30-2023
bf506904-4488-4872-8c63-4392ec559410,3ee83eab-7d8e-4d5e-9f24-c0b3ce606216,,False,,,,01-30-2023,01-30-2023
2ef8ffb3-00c1-4b62-984f-c183ca0d9f3c,aac331b4-7bd7-45e7-b3de-47f8e789adef,,False,,,,01-30-2023,01-30-2023
9f49dc08-5d12-4e95-a3a5-8afe6158bcf2,163fcf39-9d8f-489c-a40d-26064d6b814f,,False,,,,01-30-2023,01-30-2023
a440d7a7-4cd9-453a-a556-ecaf95dec1a7,40c25f29-0357-4c27-8a69-f84509074d0c,,False,,,,01-30-2023,01-30-2023
9cf9b3dd-e7fa-47bb-95cd-56bafeff004d,b17b9f87-3a53-41ac-9902-4d9de889b364,,False,,,,01-30-2023,01-30-2023
f542a7e1-1308-4863-9f09-00afb52cd29a,17fff5d1-cb9b-417c-b070-b87584a2a213,,False,,,,01-30-2023,01-30-2023
e5e84f68-0cec-4525-b1bd-2679ae18d1c9,52ddcb68-59ed-4227-b214-7b1d8c501247,,False,,,,01-30-2023,01-30-2023
1eb1ac4c-3239-4af1-a0ac-747c9c7b8f81,7adf0656-0c6f-4def-8ee4-a8ae2f54d359,,False,,,,01-30-2023,01-30-2023
63d73075-d2b7-4892-80af-d836cc671ece,eb32a865-d8b4-465c-bfa1-0ea371b55a09,,False,,,,01-30-2023,01-30-2023
d2e3ca3e-9ec9-41db-be7a-b7b4ed27471d,33a1d174-0a21-4881-87b0-aff9eda6d994,,False,,,,01-30-2023,01-30-2023
c7a537ce-d62a-45ea-b849-85982700c094,13fca4b4-97ae-4192-ac2a-88bd388c2b80,,False,,,,01-30-2023,01-30-2023
ddf29ad2-c187-41e3-9e14-b22113389b71,49b895fa-b001-4be4-9262-67bfec0f5528,,False,,,,01-30-2023,01-30-2023
7be3ae88-0c77-4c6a-aed1-0a82a5513908,affdd757-97d9-41ad-b4d8-e816c5e77c3f,,False,,,,01-30-2023,01-30-2023
de143cf9-7e1e-4ee8-9668-372e26a394ef,b6704002-c648-4c96-813c-4ef4a7515e51,,False,,,,01-30-2023,01-30-2023
ad91650d-f111-4ddd-82fc-bf3c52ed1fbd,36f4a203-e597-41a2-8975-aba5e2a6f9bd,,False,,,,01-30-2023,01-30-2023
300abd1b-abfe-42f5-bb76-7b2efb29d62e,cad35c4f-b72c-4438-92f1-8acb71adf139,,False,,,,01-30-2023,01-30-2023
3bab78ce-c8cb-45d1-983b-2a3d33d9161e,cad35c4f-b72c-4438-92f1-8acb71adf139,,False,,,,01-30-2023,01-30-2023
73d665ea-4508-4393-98d9-1fc7499a84aa,55d6e735-5a34-4685-9625-da78672e0dbe,,False,,,,01-30-2023,01-30-2023
914905a3-42a1-44ec-8330-5c3b09678aa2,a44702b2-8350-4c2f-95f1-001df6bb201d,,False,,,,01-30-2023,01-30-2023
bdfea215-db20-4755-af3a-b092f9208ce2,7b1f0728-996d-444c-8a69-358bd0730ae0,,False,,,,01-30-2023,01-30-2023
e93eac7a-bef2-4da5-a33f-c305311a8dae,3250823b-1a43-48d1-8c32-cc354c419f57,,False,,,,01-30-2023,01-30-2023
c67e4cd4-3f2d-4316-8a5a-995f594544a4,06951335-c378-4b09-a2a3-854c678b78b4,,False,,,,01-30-2023,01-30-2023
576612bb-e498-44eb-a2b6-14b84556b675,5364e384-594e-4921-94e9-1371ea92d986,,False,,,,01-30-2023,01-30-2023
5a778deb-1ece-4e95-b369-35f2ffa3b966,9a64799a-df44-4b62-b9bd-ef735831f6ef,,False,,,,01-30-2023,01-30-2023
dc1df0a1-3dda-48c2-9519-d03d5f62c632,42ce2b48-c65a-4047-86bb-b9cea6d55d1a,,False,,,,01-30-2023,01-30-2023
9aa6ea89-1783-4d7b-82d6-cc093a9e7371,faab1b82-5089-458c-8309-fd4c75c9b171,,False,,,,01-30-2023,01-30-2023
e5829c04-9f3f-40f4-b6b7-22a7431faaba,526645b8-b685-4a09-8d82-5928a3edeb61,,False,,,,01-30-2023,01-30-2023
d51ad3e9-ccc2-479f-85e4-fa8062414c2e,b4bd9708-c13f-4b5e-af98-6a1b465ce14d,,False,,,,01-30-2023,01-30-2023
2293e390-e80a-408c-b3c7-53c1248f1a3e,041e27c1-9148-40b2-af3c-8a3dca45d34c,,False,,,,01-30-2023,01-30-2023
46f5739d-ed6e-4337-bfbb-ec5764a7ef76,828f06b5-6d30-4af2-8b83-ef7b5ae8afd3,,False,,,,01-30-2023,01-30-2023
317aa5d5-0494-4e3a-8415-9478ca2ebd9e,6076f8b9-dfd4-4e3a-95c1-ad0cc014ec1c,,False,,,,01-30-2023,01-30-2023
5643911f-4dec-4d1a-836c-c5093c09f035,a3700dc5-4f13-45dd-a70e-ae4914136a27,,False,,,,01-30-2023,01-30-2023
fc14c9eb-776c-4f8c-ba8b-427d307990c8,f274cf62-1400-4c9c-878d-01c6c467a608,,False,,,,01-30-2023,01-30-2023
52a56c05-2c36-43b2-85c6-316886c587f5,37ca9bcd-1e01-4977-96e8-682a80741375,,False,,,,01-30-2023,01-30-2023
ee8396be-da5a-4fc1-b5ff-2cecd0f6b394,35b993f2-d89d-4d3a-a6a6-44764c8c6d89,,False,,,,01-30-2023,01-30-2023
ab400fb3-cbf8-4d14-9081-47e5fed00feb,2a059377-896e-4114-8399-36e643b59400,Alícia Silveira,True,92619239936.0,Filho(a) menos de 21 anos,1984-04-25,01-30-2023,01-30-2023
e22e60dd-1321-41e9-95ea-c25d585e7937,2a059377-896e-4114-8399-36e643b59400,,False,,,,01-30-2023,01-30-2023
a969a1b6-083d-4ed8-aa49-b52072aaf4bf,2a059377-896e-4114-8399-36e643b59400,,False,,,,01-30-2023,01-30-2023
fa353ed6-3f12-42c6-9695-2256dc13cf26,f1bd211d-602a-4945-bb80-1c34e95f5f96,,False,,,,01-30-2023,01-30-2023
462a3430-2670-48b3-aabb-4dd2d8df6aa7,29121f90-af8e-4af2-ab1a-22c04651b281,,False,,,,01-30-2023,01-30-2023
32e40ee5-6fbe-4b31-9f50-8822a7935d7b,453b5852-444e-4983-b4fb-346e0582d4b1,,False,,,,01-30-2023,01-30-2023
6c2f2310-aa97-4418-af0f-8d72cfcdb756,8b5268d1-f8a2-4932-8ef3-46d3c02e41d4,,False,,,,01-30-2023,01-30-2023
945af888-0971-4dfd-a404-cee5826bfe70,0132a06a-5e1f-4587-be8f-d03f505c154f,,False,,,,01-30-2023,01-30-2023
2a09694b-da0e-41b5-a0e4-95700bb7dd08,67efa5d5-1461-49a4-8875-2e2b7da46450,,False,,,,01-30-2023,01-30-2023
3d94be6e-30e4-4567-928b-cf35e8868559,dae809cd-159a-410b-b564-de92fa22f027,,False,,,,01-30-2023,01-30-2023
7cce97ca-7cdf-4dd6-b3da-4a23456044e7,327386e8-b91f-44ea-815f-5f3d10ff3298,,False,,,,01-30-2023,01-30-2023
2bd60e51-4913-41b1-971c-e4cd108b0e1d,7f215a29-e0d0-4656-ad23-543d3174dd3c,,False,,,,01-30-2023,01-30-2023
fc4bd39d-7206-44cc-98cf-bf40f8977992,f4a2a496-08a1-4743-9582-f98da8c60d06,,False,,,,01-30-2023,01-30-2023
9560d17b-578a-47f7-bd62-ff64ac86e91a,0cfc4498-fcd2-4377-8f8d-7d8617a4b74e,,False,,,,01-30-2023,01-30-2023
4df7d649-7d74-4c83-9e0c-638204d1bb00,61bcf44b-c05e-4b44-8a12-115ac8542afb,,False,,,,01-30-2023,01-30-2023
6d33b0c1-2343-4002-868e-9e9fca834774,38b687fb-464f-4abf-838c-ea4a986ef6b5,,False,,,,01-30-2023,01-30-2023
159b0628-0b2c-4a45-a1a5-1ab0c5b98250,e06c6e6f-116f-4b17-9a9e-f9bf3cc33adf,,False,,,,01-30-2023,01-30-2023
6a3c6f5f-33bb-427d-95de-2391b9b98115,386b84d0-5373-4f72-9aac-0151386b7f8c,,False,,,,01-30-2023,01-30-2023
54d37c55-f37e-4de2-bc95-dc91c6de6266,c2ab8bbd-3cae-4e1e-92fd-eb0ebbec4ef3,,False,,,,01-30-2023,01-30-2023
3323698b-c42a-48ed-b556-f4cb554e89f7,228869bd-bf3a-4f4f-8092-159fd03b6ca0,,False,,,,01-30-2023,01-30-2023
3bb54d98-a8ae-4013-8a60-6cdeebfcbc69,7ab15fdc-504d-442c-ad58-5643dc42e3c5,,False,,,,01-30-2023,01-30-2023
cd508731-7a51-475b-8744-a5040b575f4d,7737e9d3-e8af-4eb4-b808-299ab856ce8c,,False,,,,01-30-2023,01-30-2023
e1cea2e7-38ca-400d-86c0-f3995935ec16,799e618c-bed7-423b-a17f-58c83e8b2fc7,,False,,,,01-30-2023,01-30-2023
8fa825b0-03f5-484b-a1e9-c3f288f3e3c5,799e618c-bed7-423b-a17f-58c83e8b2fc7,,False,,,,01-30-2023,01-30-2023
17a75524-200a-40ac-97c3-3be807901c3a,602514c9-5a24-472a-9854-652ffd45bd10,,False,,,,01-30-2023,01-30-2023
bc25703c-8b8b-4f19-b089-66e9d5594a97,f26313d3-56f6-4054-b7fb-edbc6a207e3d,,False,,,,01-30-2023,01-30-2023
f0ab8ea1-2bdb-4df4-a6bc-fa634aef2bb7,83e25006-67fb-40b5-acbb-36a6b70a2d29,,False,,,,01-30-2023,01-30-2023
397f196a-255f-46ae-a6a3-d52cd2b4c4fc,49138ba5-9575-4d31-9d87-fa5d77ef57ed,,False,,,,01-30-2023,01-30-2023
78d22475-404a-4afd-a319-a02517f7b47a,9c4c72b6-ac22-4a0c-b8b9-2ee437c95f3a,,False,,,,01-30-2023,01-30-2023
76f03b37-149f-40a4-8d7d-76e553ac98b4,9c4c72b6-ac22-4a0c-b8b9-2ee437c95f3a,,False,,,,01-30-2023,01-30-2023
82f00914-3730-4092-a618-de77f6b12691,f5ce54be-2e26-4063-9acd-f658d599d3ce,,False,,,,01-30-2023,01-30-2023
812d4747-40c8-4f45-804c-501804606efe,5dfd89e3-da69-44f6-8d4a-eefff07c1aa3,,False,,,,01-30-2023,01-30-2023
39bd4615-27b1-450e-88e6-92f19b50e188,2967b2fe-60e5-4a72-812e-07c61e8d9015,,False,,,,01-30-2023,01-30-2023
0dbeee09-588c-428b-a20d-02a1d14f255f,8b0fd736-1754-4aaa-8ca6-0302b8a8f59e,,False,,,,01-30-2023,01-30-2023
